shop_name,item,value
Carwen Armor,Genji Shield,1
Carwen Armor,Giant Drink,2
Carwen Armor,Giant's Gloves,1
Carwen Armor,GilToss,2
Carwen Armor,Giyaman,2
Carwen Armor,Gold Hairpin,1
Carwen Armor,Golden Armor,1
Carwen Armor,Golem,4
Carwen Armor,GrnBeret,1
Carwen Armor,Guard Ring,1
Carwen Armor,GuardOff,3
Carwen Armor,Guardian,1
Carwen Armor,HP +30%,2
Carwen Armor,Hammer,3
Carwen Armor,Hast2,3
Carwen Armor,Haste,1
Carwen Armor,Healing Staff,2
Carwen Armor,Hero,1
Carwen Armor,HiPotion,5
Carwen Armor,Hide,3
Carwen Armor,Holy,4
Carwen Armor,Holy Lance,1
Carwen Armor,Ice,4
Carwen Armor,Ice Rod,2
Carwen Armor,Ice2,4
Carwen Armor,IceBrand,1
Carwen Armor,Ifrit,1
Carwen Armor,Image,8
Carwen Armor,Iron Armor,2
Carwen Armor,Iron Helm,1
Carwen Armor,Iron Shield,1
Carwen Armor,Jump,1
Carwen Armor,Kaiser Knuckles,1
Carwen Armor,Katana,1
Carwen Armor,Kick,1
Carwen Armor,Knife,2
Carwen Armor,Kotetsu,3
Carwen Armor,Kunai,2
Carwen Armor,L2 Old,1
Carwen Armor,L4 Qrter,1
Carwen Armor,Leather Armor,2
Carwen Armor,Leather Cap,1
Carwen Armor,Leather Shield,1
Carwen Armor,Leather Shoes,1
Carwen Armor,Levia,1
Carwen Armor,Life,1
Carwen Armor,Life2,1
Carwen Armor,Love,3
Carwen Armor,LuckMallet,11
Carwen Armor,Lumina Robe,1
Carwen Armor,MP +30%,3
Carwen Armor,Mage Masher,3
Carwen Armor,Magus,1
Carwen Armor,Maiden's Kiss,10
Carwen Armor,ManEater,1
Carwen Armor,Mantra,1
Carwen Armor,Medicine,3
Carwen Armor,Meteo,3
Carwen Armor,MgcSwrd Lv.2,1
Carwen Armor,MgcSwrd Lv.3,1
Carwen Armor,MgcSwrd Lv.6,2
Carwen Armor,MgthyGrd,1
Carwen Armor,Mimic,3
Carwen Armor,MindBlst,3
Carwen Armor,Mirage Vest,2
Carwen Armor,Missile,3
Carwen Armor,MoonFlut,1
Carwen Armor,Morning Star,1
Carwen Armor,Murasume,1
Carwen Armor,Mute,4
Carwen Armor,Mythril Glove,1
Carwen Armor,Mythril Helm,1
Carwen Armor,Mythril Knife,2
Carwen Armor,Mythril Spear,1
Carwen Armor,Mythril Staff,3
Carwen Armor,Observe,1
Carwen Armor,Ogre Killer,1
Carwen Armor,Old,1
Carwen Armor,Orialcon,1
Carwen Armor,Partisan,1
Carwen Armor,Phenix,2
Carwen Armor,Phoenix Down,6
Carwen Armor,Pinwheel,2
Carwen Armor,Plumed Hat,2
Carwen Armor,Potion,12
Carwen Armor,Power,1
Carwen Armor,Power Drink,3
Carwen Armor,Power Staff,1
Carwen Armor,Power Wrist,2
Carwen Armor,Pray,1
Carwen Armor,Preemptive,1
Carwen Armor,Protect Drink,1
Carwen Armor,Psych,4
Carwen Armor,Qrter,2
Carwen Armor,Quick,1
Carwen Armor,Ragnarok,1
Carwen Armor,Rainbow Dress,1
Carwen Armor,Red Lv.2,1
Carwen Armor,Red Shoes,1
Carwen Armor,RegalCut,2
Carwen Armor,Regen,3
Carwen Armor,Requiem,1
Carwen Armor,Revivify,8
Carwen Armor,Ribbon,1
Carwen Armor,Rod,3
Carwen Armor,Roulette,1
Carwen Armor,Rune Axe,1
Carwen Armor,Running Shoes,1
Carwen Armor,Shell,2
Carwen Armor,Shiva,1
Carwen Armor,Shoat,4
Carwen Armor,Shuriken,4
Carwen Armor,Silk robe,3
Carwen Armor,Silver Armlet,1
Carwen Armor,Silver Bow,1
Carwen Armor,Silver Plate,1
Carwen Armor,Sing,1
Carwen Armor,Size,4
Carwen Armor,Slash,1
Carwen Armor,Sleep,4
Carwen Armor,Slow,1
Carwen Armor,Slumber Sword,1
Carwen Armor,Smoke,2
Carwen Armor,Soft,6
Carwen Armor,Soot,1
Carwen Armor,Speed Drink,2
Carwen Armor,Staff,2
Carwen Armor,Staff of Light,4
Carwen Armor,Steal,1
Carwen Armor,Stealth Suit,1
Carwen Armor,Stop,2
Carwen Armor,Strength,2
Carwen Armor,Summon Lv.2,2
Carwen Armor,Summon Lv.3,4
Carwen Armor,Summon Lv.5,1
Carwen Armor,Syldra,4
Carwen Armor,Tame,1
Carwen Armor,Tent,9
Carwen Armor,Terrain,1
Carwen Armor,Thief's Glove,2
Carwen Armor,Thornlet,2
Carwen Armor,Thunder Bow,1
Carwen Armor,Thunder Whip,2
Carwen Armor,Tiger Mask,1
Carwen Armor,Time Slip,1
Carwen Armor,Tinkerbell,1
Carwen Armor,TinySong,2
Carwen Armor,Titan,3
Carwen Armor,Toad,2
Carwen Armor,Training Suit,2
Carwen Armor,Tricorn Hat,2
Carwen Armor,Trident,2
Carwen Armor,TurtleShell,6
Carwen Armor,Venom,4
Carwen Armor,Venom Axe,1
Carwen Armor,Venom Rod,1
Carwen Armor,Vitality,2
Carwen Armor,Void,1
Carwen Armor,Wall,2
Carwen Armor,Wall Ring,1
Carwen Armor,Whip,2
Carwen Armor,White Lv.1,2
Carwen Armor,White Lv.2,2
Carwen Armor,White Lv.3,2
Carwen Armor,White Robe,3
Carwen Armor,WhiteWind,3
Carwen Armor,Wind Spear,2
Carwen Armor,Wizard Rod,1
Carwen Armor,X-Magic,1
Carwen Armor,Yoichi Bow,1
Carwen Inn,2-Handed,2
Carwen Inn,????,3
Carwen Inn,Aero,1
Carwen Inn,Aero 2,1
Carwen Inn,Aero 3,2
Carwen Inn,Agility,2
Carwen Inn,Aim,1
Carwen Inn,Air Blade,3
Carwen Inn,Air Lance,1
Carwen Inn,Analyze,1
Carwen Inn,Angel Gwn,2
Carwen Inn,Angel Ring,3
Carwen Inn,AntiMagic Bow,3
Carwen Inn,Antidote,3
Carwen Inn,Apollo's Harp,2
Carwen Inn,AquaRake,4
Carwen Inn,Armor,1
Carwen Inn,Bahmut,2
Carwen Inn,Battle Axe,3
Carwen Inn,BeastKiller,1
Carwen Inn,Bersk,2
Carwen Inn,Bio,6
Carwen Inn,Bizen,2
Carwen Inn,Black Lv.1,1
Carwen Inn,Black Lv.2,1
Carwen Inn,Black Lv.4,1
Carwen Inn,Blowfish,1
Carwen Inn,Bolt,8
Carwen Inn,Bolt3,10
Carwen Inn,Bone Mail,1
Carwen Inn,Brave Blade,1
Carwen Inn,Brawl,1
Carwen Inn,Break,2
Carwen Inn,Broadsword,4
Carwen Inn,Bronze Armor,1
Carwen Inn,BuildUp,1
Carwen Inn,Cabin,1
Carwen Inn,Catch,2
Carwen Inn,Caution,1
Carwen Inn,Chain Whip,1
Carwen Inn,Charm,4
Carwen Inn,Chocob,1
Carwen Inn,Circlet,2
Carwen Inn,Combine,1
Carwen Inn,Comet,1
Carwen Inn,Conjure,3
Carwen Inn,Control,1
Carwen Inn,Coral Ring,3
Carwen Inn,Coral Sword,2
Carwen Inn,CornaJar,1
Carwen Inn,Coronet,1
Carwen Inn,Cotton Robe,1
Carwen Inn,Counter,2
Carwen Inn,Cover,1
Carwen Inn,Crbnkl,4
Carwen Inn,Crystal Armor,4
Carwen Inn,Crystal Helm,1
Carwen Inn,Crystal Shield,1
Carwen Inn,Cure2,1
Carwen Inn,Cure3,3
Carwen Inn,Cursed Ring,1
Carwen Inn,Cursed Shield,3
Carwen Inn,Dagger,2
Carwen Inn,Dance,2
Carwen Inn,Dancing Dagger,1
Carwen Inn,DarkHood,2
Carwen Inn,DarkSuit,2
Carwen Inn,Darkness Bow,1
Carwen Inn,Dbl Grip,2
Carwen Inn,DblLance,1
Carwen Inn,Defender Sword,3
Carwen Inn,DethClaw,2
Carwen Inn,Diamond Armor,3
Carwen Inn,Diamond Helm,1
Carwen Inn,Diamond Shield,2
Carwen Inn,Dimen Lv.1,1
Carwen Inn,Dimen Lv.3,2
Carwen Inn,Dimen Lv.4,1
Carwen Inn,Dimen Lv.5,1
Carwen Inn,Dimen Lv.6,1
Carwen Inn,DmgFloor,2
Carwen Inn,DoomCut,3
Carwen Inn,Dragon's Whisker,1
Carwen Inn,DragonFang,2
Carwen Inn,Drain,8
Carwen Inn,Dream Harp,2
Carwen Inn,DrgnCrest,1
Carwen Inn,DrgnSwd,1
Carwen Inn,Earth Bell,1
Carwen Inn,Earth Hammer,1
Carwen Inn,Elf Cape,3
Carwen Inn,Elixir,3
Carwen Inn,Elven Bow,1
Carwen Inn,Emission,1
Carwen Inn,Enhancer,2
Carwen Inn,Epee Sword,1
Carwen Inn,Equip Armors,1
Carwen Inn,Equip Axes,1
Carwen Inn,Equip Bows,1
Carwen Inn,Equip Harps,2
Carwen Inn,Equip Katana,2
Carwen Inn,Equip Ribbon,3
Carwen Inn,Equip Shield,2
Carwen Inn,Equip Spears,2
Carwen Inn,Equip Swords,2
Carwen Inn,Equip Whips,1
Carwen Inn,Ether,3
Carwen Inn,Evade,1
Carwen Inn,Excalibur,1
Carwen Inn,Exit,3
Carwen Inn,Exploder,1
Carwen Inn,Eyedrop,2
Carwen Inn,Fire,4
Carwen Inn,Fire Bow,4
Carwen Inn,Fire Rod,2
Carwen Inn,Fire2,6
Carwen Inn,Fire3,8
Carwen Inn,Flail,1
Carwen Inn,Flame Ring,2
Carwen Inn,Flame Shield,4
Carwen Inn,Flame Whip,3
Carwen Inn,Flametongue,1
Carwen Inn,Flare,4
Carwen Inn,Flash,2
Carwen Inn,Flirt,2
Carwen Inn,Float,1
Carwen Inn,Forged,2
Carwen Inn,Full Moon,3
Carwen Inn,Fusion,2
Carwen Inn,Gaia Gear,2
Carwen Inn,Gale Bow,1
Carwen Inn,Gauntlets,1
Carwen Inn,Genji Shield,1
Carwen Inn,Giant Drink,1
Carwen Inn,Giant's Axe,3
Carwen Inn,Giant's Gloves,2
Carwen Inn,Giyaman,3
Carwen Inn,Glasses,4
Carwen Inn,Gold Hairpin,1
Carwen Inn,Golden Armor,2
Carwen Inn,Golden Helm,4
Carwen Inn,Golden Shield,1
Carwen Inn,Golem,2
Carwen Inn,GrnBeret,1
Carwen Inn,GuardOff,4
Carwen Inn,Guardian,2
Carwen Inn,HP +30%,2
Carwen Inn,Hammer,1
Carwen Inn,Hast2,2
Carwen Inn,Heal,2
Carwen Inn,Healing Staff,3
Carwen Inn,Hero,1
Carwen Inn,HiPotion,2
Carwen Inn,Hide,1
Carwen Inn,Holy,4
Carwen Inn,Holy Lance,1
Carwen Inn,Ice,14
Carwen Inn,Ice Bow,3
Carwen Inn,Ice Rod,2
Carwen Inn,Ice2,2
Carwen Inn,Ice3,2
Carwen Inn,IceBrand,1
Carwen Inn,Ifrit,2
Carwen Inn,Image,2
Carwen Inn,Iron Armor,3
Carwen Inn,Iron Helm,2
Carwen Inn,Iron Shield,2
Carwen Inn,Javelin,2
Carwen Inn,Katana,1
Carwen Inn,Killer Bow,1
Carwen Inn,Knife,2
Carwen Inn,Kodachi,2
Carwen Inn,Kotetsu,1
Carwen Inn,Kunai,3
Carwen Inn,L2 Old,1
Carwen Inn,L3 Flare,2
Carwen Inn,L5 Doom,2
Carwen Inn,Lamia's Harp,2
Carwen Inn,Lamia's Tiara,1
Carwen Inn,Leather Armor,1
Carwen Inn,Leather Shield,2
Carwen Inn,Leather Shoes,3
Carwen Inn,Levia,2
Carwen Inn,Life,2
Carwen Inn,Life2,3
Carwen Inn,Lillith Rod,1
Carwen Inn,Love,1
Carwen Inn,LuckMallet,3
Carwen Inn,Lumina Robe,5
Carwen Inn,Mage Masher,3
Carwen Inn,Magic,2
Carwen Inn,Magus,2
Carwen Inn,Maiden's Kiss,4
Carwen Inn,ManEater,1
Carwen Inn,Mantra,1
Carwen Inn,MgcSwrd Lv.4,1
Carwen Inn,MgcSwrd Lv.5,1
Carwen Inn,MgcSwrd Lv.6,1
Carwen Inn,MgcSwrd Lv.7,2
Carwen Inn,MgthyGrd,4
Carwen Inn,Mimic,5
Carwen Inn,MindBlst,1
Carwen Inn,Mirage Vest,1
Carwen Inn,Missile,1
Carwen Inn,Morning Star,3
Carwen Inn,Mute,6
Carwen Inn,Mythril Armor,1
Carwen Inn,Mythril Glove,2
Carwen Inn,Mythril Helm,2
Carwen Inn,Mythril Knife,2
Carwen Inn,Mythril Shield,4
Carwen Inn,Mythril Spear,2
Carwen Inn,Mythril Staff,2
Carwen Inn,Mythril Sword,2
Carwen Inn,Odin,1
Carwen Inn,Ogre Killer,3
Carwen Inn,Old,1
Carwen Inn,OmegaMedl,1
Carwen Inn,Orialcon,2
Carwen Inn,Phoenix Down,4
Carwen Inn,Pinwheel,3
Carwen Inn,Plumed Hat,3
Carwen Inn,Potion,1
Carwen Inn,Power Staff,5
Carwen Inn,Power Wrist,1
Carwen Inn,Protect Drink,3
Carwen Inn,Psych,6
Carwen Inn,Qrter,1
Carwen Inn,Ragnarok,1
Carwen Inn,Rainbow Dress,1
Carwen Inn,Ramuh,6
Carwen Inn,Red Lv.2,2
Carwen Inn,Red Lv.3,1
Carwen Inn,RegalCut,1
Carwen Inn,Regen,1
Carwen Inn,Remora,1
Carwen Inn,Revivify,2
Carwen Inn,Ribbon,2
Carwen Inn,Rod,1
Carwen Inn,Roulette,1
Carwen Inn,Rune Chime,1
Carwen Inn,RuneEdge,1
Carwen Inn,Sage's Staff,2
Carwen Inn,Sasuke,1
Carwen Inn,Scan,3
Carwen Inn,Shell,2
Carwen Inn,Shiva,1
Carwen Inn,Shuriken,2
Carwen Inn,Silk robe,1
Carwen Inn,Silver Armlet,2
Carwen Inn,Silver Bow,1
Carwen Inn,Silver Harp,4
Carwen Inn,Silver Plate,2
Carwen Inn,Sing,2
Carwen Inn,Size,1
Carwen Inn,Sleep,6
Carwen Inn,Slow,2
Carwen Inn,Slow2,1
Carwen Inn,Slumber Sword,2
Carwen Inn,Smoke,1
Carwen Inn,Soft,2
Carwen Inn,Soot,3
Carwen Inn,Spear,4
Carwen Inn,Speed,1
Carwen Inn,Speed Drink,1
Carwen Inn,Staff,2
Carwen Inn,Staff of Light,3
Carwen Inn,Stop,1
Carwen Inn,Strength,3
Carwen Inn,Summon Lv.1,1
Carwen Inn,Summon Lv.2,2
Carwen Inn,Summon Lv.3,1
Carwen Inn,Summon Lv.5,1
Carwen Inn,SwdSlap,2
Carwen Inn,Syldra,1
Carwen Inn,Tempest,1
Carwen Inn,Tent,4
Carwen Inn,Thief Knife,1
Carwen Inn,Thief's Glove,1
Carwen Inn,Thor Hammer,1
Carwen Inn,Thornlet,1
Carwen Inn,Throw,1
Carwen Inn,Thunder Bow,3
Carwen Inn,Thunder Rod,1
Carwen Inn,Thunder Scroll,1
Carwen Inn,Tiger Mask,1
Carwen Inn,TinySong,2
Carwen Inn,Titan,3
Carwen Inn,Toad,1
Carwen Inn,Training Suit,2
Carwen Inn,Tricorn Hat,4
Carwen Inn,Trident,1
Carwen Inn,TurtleShell,3
Carwen Inn,Vampire,1
Carwen Inn,Venom,10
Carwen Inn,Venom Axe,1
Carwen Inn,Venom Rod,3
Carwen Inn,Vitality,2
Carwen Inn,Wall Ring,1
Carwen Inn,Water Scroll,1
Carwen Inn,Whip,1
Carwen Inn,White Lv.3,1
Carwen Inn,White Lv.4,1
Carwen Inn,White Lv.6,1
Carwen Inn,White Robe,1
Carwen Inn,WhiteWind,1
Carwen Inn,Wind Spear,1
Carwen Inn,Wizard Rod,1
Carwen Inn,Xzone,1
Carwen Magic,2-Handed,1
Carwen Magic,????,1
Carwen Magic,Aero,1
Carwen Magic,Aero 3,1
Carwen Magic,Agility,1
Carwen Magic,Aim,1
Carwen Magic,Air Blade,3
Carwen Magic,Air Lance,2
Carwen Magic,Angel Gwn,2
Carwen Magic,Angel Ring,1
Carwen Magic,Animals,1
Carwen Magic,Antdt,3
Carwen Magic,AntiMagic Bow,2
Carwen Magic,Antidote,3
Carwen Magic,AquaRake,2
Carwen Magic,Armor,1
Carwen Magic,Bahmut,1
Carwen Magic,Bandana,1
Carwen Magic,Bard's Surplice,1
Carwen Magic,Barrier,2
Carwen Magic,Battle Axe,2
Carwen Magic,BeastKiller,3
Carwen Magic,Berserk,2
Carwen Magic,Bersk,2
Carwen Magic,Bio,4
Carwen Magic,Bizen,3
Carwen Magic,Black Lv.3,2
Carwen Magic,Black Lv.4,2
Carwen Magic,Black Robe,2
Carwen Magic,Bolt,4
Carwen Magic,Bolt2,4
Carwen Magic,Bolt3,8
Carwen Magic,Brawl,1
Carwen Magic,Break,6
Carwen Magic,Broadsword,3
Carwen Magic,Bronze Helm,2
Carwen Magic,Bronze Shield,4
Carwen Magic,Cabin,1
Carwen Magic,Catch,1
Carwen Magic,Chain Whip,5
Carwen Magic,Charm,4
Carwen Magic,Chicken Knife,1
Carwen Magic,Chocob,1
Carwen Magic,Circlet,1
Carwen Magic,Combine,1
Carwen Magic,Conjure,2
Carwen Magic,Coral Ring,2
Carwen Magic,Coral Sword,5
Carwen Magic,CornaJar,1
Carwen Magic,Cotton Robe,3
Carwen Magic,Counter,2
Carwen Magic,Crbnkl,1
Carwen Magic,Crystal Armor,3
Carwen Magic,Crystal Helm,4
Carwen Magic,Crystal Shield,1
Carwen Magic,Cure,3
Carwen Magic,Cure2,2
Carwen Magic,Cure3,1
Carwen Magic,Cursed Ring,1
Carwen Magic,Cursed Shield,2
Carwen Magic,Dagger,2
Carwen Magic,Dancing Dagger,1
Carwen Magic,DarkHood,1
Carwen Magic,DarkMatter,1
Carwen Magic,DarkSuit,1
Carwen Magic,Darkness Bow,2
Carwen Magic,Dbl Grip,1
Carwen Magic,DblLance,1
Carwen Magic,Defender Sword,3
Carwen Magic,DethClaw,1
Carwen Magic,DiamndPlt,1
Carwen Magic,Diamond Armlet,4
Carwen Magic,Diamond Armor,1
Carwen Magic,Diamond Helm,4
Carwen Magic,Diamond Shield,3
Carwen Magic,Dimen Lv.1,2
Carwen Magic,Dimen Lv.2,1
Carwen Magic,Dimen Lv.5,1
Carwen Magic,Dimen Lv.6,1
Carwen Magic,Doom,1
Carwen Magic,DoomCut,2
Carwen Magic,DragonFang,6
Carwen Magic,Dragoon Lance,4
Carwen Magic,Drain,4
Carwen Magic,Drain Sword,3
Carwen Magic,Dream Harp,1
Carwen Magic,DrgnCrest,1
Carwen Magic,Drink,1
Carwen Magic,DrkShock,2
Carwen Magic,Earth Bell,2
Carwen Magic,Earth Hammer,3
Carwen Magic,Elf Cape,2
Carwen Magic,Elixir,2
Carwen Magic,Elven Bow,2
Carwen Magic,Enhancer,1
Carwen Magic,Epee Sword,2
Carwen Magic,Equip Rods,1
Carwen Magic,Equip Spears,2
Carwen Magic,Equip Whips,2
Carwen Magic,Escape,2
Carwen Magic,Ether,1
Carwen Magic,Evade,1
Carwen Magic,Excailbur,1
Carwen Magic,Excalibur,1
Carwen Magic,Exit,2
Carwen Magic,Eyedrop,3
Carwen Magic,Fire,6
Carwen Magic,Fire Bow,2
Carwen Magic,Fire Rod,1
Carwen Magic,Fire2,6
Carwen Magic,Fire3,4
Carwen Magic,Flame Ring,1
Carwen Magic,Flame Scroll,2
Carwen Magic,Flame Shield,3
Carwen Magic,Flame Whip,2
Carwen Magic,Flametongue,2
Carwen Magic,Flare,4
Carwen Magic,Float,1
Carwen Magic,Forged,1
Carwen Magic,Full Moon,1
Carwen Magic,Gaia Gear,1
Carwen Magic,Gale Bow,1
Carwen Magic,Gauntlets,1
Carwen Magic,Genji Armor,1
Carwen Magic,Giant Drink,3
Carwen Magic,Giant's Axe,5
Carwen Magic,Giant's Gloves,2
Carwen Magic,Giyaman,3
Carwen Magic,Glasses,3
Carwen Magic,Gold Hairpin,1
Carwen Magic,Golden Armor,1
Carwen Magic,Golden Helm,3
Carwen Magic,Golden Shield,3
Carwen Magic,Golem,6
Carwen Magic,GrnBeret,3
Carwen Magic,Guard Ring,6
Carwen Magic,Gungnir,4
Carwen Magic,HP +10%,1
Carwen Magic,HP +30%,1
Carwen Magic,Hammer,3
Carwen Magic,Hast2,1
Carwen Magic,Haste,1
Carwen Magic,Heal,1
Carwen Magic,Healing Staff,5
Carwen Magic,Hero,1
Carwen Magic,Hero Drink,2
Carwen Magic,HiPotion,7
Carwen Magic,Hide,2
Carwen Magic,Holy,6
Carwen Magic,Holy Lance,1
Carwen Magic,Ice,2
Carwen Magic,Ice Bow,1
Carwen Magic,Ice Rod,3
Carwen Magic,Ice2,6
Carwen Magic,Ice3,2
Carwen Magic,IceBrand,2
Carwen Magic,Ifrit,1
Carwen Magic,Image,2
Carwen Magic,Iron Armor,2
Carwen Magic,Iron Helm,1
Carwen Magic,Iron Shield,2
Carwen Magic,Javelin,3
Carwen Magic,Judgement Staff,3
Carwen Magic,Kaiser Knuckles,1
Carwen Magic,Katana,4
Carwen Magic,Kick,1
Carwen Magic,Killer Bow,3
Carwen Magic,Knife,2
Carwen Magic,Kotetsu,5
Carwen Magic,L2 Old,2
Carwen Magic,L3 Flare,1
Carwen Magic,L4 Qrter,3
Carwen Magic,Lamia's Harp,1
Carwen Magic,Lamia's Tiara,2
Carwen Magic,Leather Armor,2
Carwen Magic,Leather Cap,3
Carwen Magic,Leather Shield,3
Carwen Magic,Leather Shoes,1
Carwen Magic,Levia,1
Carwen Magic,Lillith Rod,1
Carwen Magic,Love,1
Carwen Magic,LuckMallet,1
Carwen Magic,Lumina Robe,4
Carwen Magic,MP +30%,1
Carwen Magic,Mage Masher,2
Carwen Magic,Magic,1
Carwen Magic,Magus,2
Carwen Magic,Maiden's Kiss,6
Carwen Magic,ManEater,3
Carwen Magic,Mantra,1
Carwen Magic,Medicine,1
Carwen Magic,MgcSwrd Lv.2,2
Carwen Magic,MgcSwrd Lv.4,1
Carwen Magic,MgthyGrd,2
Carwen Magic,Mimic,2
Carwen Magic,MindBlst,1
Carwen Magic,Mirage Vest,1
Carwen Magic,Missile,3
Carwen Magic,MoonFlut,1
Carwen Magic,Morning Star,1
Carwen Magic,Murasume,3
Carwen Magic,Mute,4
Carwen Magic,Mythril Armor,3
Carwen Magic,Mythril Glove,1
Carwen Magic,Mythril Helm,1
Carwen Magic,Mythril Knife,3
Carwen Magic,Mythril Shield,2
Carwen Magic,Mythril Spear,2
Carwen Magic,Mythril Staff,2
Carwen Magic,Mythril Sword,2
Carwen Magic,Ogre Killer,4
Carwen Magic,Old,1
Carwen Magic,OmegaMedl,4
Carwen Magic,Orialcon,6
Carwen Magic,Partisan,2
Carwen Magic,Phenix,1
Carwen Magic,Phoenix Down,3
Carwen Magic,Plumed Hat,2
Carwen Magic,Potion,1
Carwen Magic,Power,1
Carwen Magic,Power Drink,4
Carwen Magic,Power Staff,3
Carwen Magic,Power Wrist,2
Carwen Magic,Pray,1
Carwen Magic,Protect Drink,1
Carwen Magic,Qrter,1
Carwen Magic,Quick,1
Carwen Magic,Ramuh,2
Carwen Magic,Red Lv.1,1
Carwen Magic,Red Lv.2,2
Carwen Magic,Red Lv.3,1
Carwen Magic,Remora,1
Carwen Magic,Reset,3
Carwen Magic,Revive,1
Carwen Magic,Revivify,3
Carwen Magic,Ribbon,1
Carwen Magic,RisingSun,2
Carwen Magic,Rod,3
Carwen Magic,Roulette,1
Carwen Magic,Rune Axe,2
Carwen Magic,Rune Chime,2
Carwen Magic,RuneEdge,1
Carwen Magic,Running Shoes,1
Carwen Magic,Sage's Staff,2
Carwen Magic,Scan,1
Carwen Magic,Shell,4
Carwen Magic,Shoat,2
Carwen Magic,Shuriken,1
Carwen Magic,Silk robe,4
Carwen Magic,Silver Armlet,3
Carwen Magic,Silver Bow,1
Carwen Magic,Silver Harp,1
Carwen Magic,Silver Plate,1
Carwen Magic,Sing,1
Carwen Magic,Size,1
Carwen Magic,Sleep,6
Carwen Magic,Slow,1
Carwen Magic,Slumber Sword,2
Carwen Magic,Smoke,2
Carwen Magic,Soft,2
Carwen Magic,Soot,1
Carwen Magic,Spear,2
Carwen Magic,Speed,3
Carwen Magic,Speed Drink,2
Carwen Magic,Staff,1
Carwen Magic,Staff of Light,1
Carwen Magic,Steal,2
Carwen Magic,Stealth Suit,3
Carwen Magic,Summon Lv.1,1
Carwen Magic,Summon Lv.2,2
Carwen Magic,Summon Lv.3,1
Carwen Magic,Syldra,2
Carwen Magic,Tame,1
Carwen Magic,Tempest,2
Carwen Magic,Tent,1
Carwen Magic,Thief's Glove,1
Carwen Magic,Thornlet,5
Carwen Magic,Throw,3
Carwen Magic,Thunder Bow,1
Carwen Magic,Thunder Rod,2
Carwen Magic,Tiger Mask,3
Carwen Magic,Time Slip,2
Carwen Magic,TinySong,1
Carwen Magic,Titan,2
Carwen Magic,Toad,1
Carwen Magic,Training Suit,2
Carwen Magic,Tricorn Hat,5
Carwen Magic,Trident,5
Carwen Magic,TurtleShell,3
Carwen Magic,Venom,8
Carwen Magic,Venom Axe,2
Carwen Magic,Venom Rod,1
Carwen Magic,Vitality,1
Carwen Magic,Wall,1
Carwen Magic,Wall Ring,2
Carwen Magic,War Hammer,3
Carwen Magic,Water Scroll,1
Carwen Magic,White Lv.1,1
Carwen Magic,White Lv.4,3
Carwen Magic,White Lv.5,2
Carwen Magic,White Robe,3
Carwen Magic,WhiteWind,1
Carwen Magic,Wind Spear,1
Carwen Magic,Wizard Rod,3
Carwen Magic,Wonder Wand,2
Carwen Magic,X-Magic,3
Carwen Magic,Yoichi Bow,2
Carwen Weapon,2-Handed,2
Carwen Weapon,Aegis Shield,1
Carwen Weapon,Aero,2
Carwen Weapon,Air Blade,1
Carwen Weapon,Angel Gwn,2
Carwen Weapon,Angel Ring,2
Carwen Weapon,Antdt,1
Carwen Weapon,AntiMagic Bow,1
Carwen Weapon,Antidote,5
Carwen Weapon,AquaRake,1
Carwen Weapon,Armor,1
Carwen Weapon,Assassin,2
Carwen Weapon,Avis Killer,2
Carwen Weapon,Bandana,2
Carwen Weapon,Bard's Surplice,2
Carwen Weapon,Barrier,1
Carwen Weapon,BeastKiller,2
Carwen Weapon,Bersk,2
Carwen Weapon,Bio,6
Carwen Weapon,Black Lv.3,1
Carwen Weapon,Black Lv.6,2
Carwen Weapon,Bolt,2
Carwen Weapon,Bolt2,2
Carwen Weapon,Bone Mail,1
Carwen Weapon,Brave Blade,2
Carwen Weapon,Break,8
Carwen Weapon,Bronze Armor,1
Carwen Weapon,Bronze Helm,2
Carwen Weapon,Bronze Shield,1
Carwen Weapon,Cabin,7
Carwen Weapon,Chain Whip,1
Carwen Weapon,Charm,4
Carwen Weapon,Chicken Knife,2
Carwen Weapon,Comet,1
Carwen Weapon,Condemn,1
Carwen Weapon,Control,1
Carwen Weapon,Coral Ring,1
Carwen Weapon,Coral Sword,2
Carwen Weapon,Crbnkl,1
Carwen Weapon,Crystal Armor,1
Carwen Weapon,Crystal Shield,1
Carwen Weapon,Cure3,1
Carwen Weapon,Cursed Ring,1
Carwen Weapon,Cursed Shield,1
Carwen Weapon,Dagger,1
Carwen Weapon,Dance,1
Carwen Weapon,Dancing Dagger,1
Carwen Weapon,DarkHood,3
Carwen Weapon,DarkMatter,3
Carwen Weapon,DarkSuit,1
Carwen Weapon,Darkness Bow,1
Carwen Weapon,DethClaw,3
Carwen Weapon,DiamndPlt,1
Carwen Weapon,Diamond Armlet,1
Carwen Weapon,Diamond Helm,2
Carwen Weapon,Dimen Lv.3,1
Carwen Weapon,Dispel,1
Carwen Weapon,DmgFloor,1
Carwen Weapon,Doom,1
Carwen Weapon,DoomCut,1
Carwen Weapon,Dragon's Whisker,1
Carwen Weapon,DragonFang,1
Carwen Weapon,Drain Sword,1
Carwen Weapon,DrgnCrest,1
Carwen Weapon,DrgnSwd,1
Carwen Weapon,Earth Bell,2
Carwen Weapon,Earth Hammer,1
Carwen Weapon,Elf Cape,1
Carwen Weapon,Elixir,7
Carwen Weapon,Elven Bow,3
Carwen Weapon,Enhancer,1
