,shop_name,shop_type,item,seed
341,Mua Magic 2,01,Mythril Helm,6406261
342,Mua Magic 2,01,Cursed Shield,6406261
343,Mua Magic 2,01,Silver Bow,6406261
344,Mua Magic 3,00,Holy,6406261
345,Mua Magic 3,00,Hero,6406261
346,Mua Magic 3,00,Cure,6406261
347,Mua Magic 3,00,Ice,6406261
348,Mua Magic 3,00,Heal,6406261
349,Mua Magic 3,00,None,6406261
350,Mua Magic 3,00,None,6406261
351,Mua Magic 3,00,None,6406261
352,Lix Inn,00,Venom,6406261
353,Lix Inn,00,Bahmut,6406261
354,Lix Inn,00,TinySong,6406261
355,Lix Inn,00,Stop,6406261
356,Lix Inn,00,Bolt3,6406261
357,Lix Inn,00,None,6406261
358,Lix Inn,00,None,6406261
359,Lix Inn,00,None,6406261
360,Dwarf Magic,00,Roulette,6406261
361,Dwarf Magic,00,Aero 3,6406261
362,Dwarf Magic,00,Slow,6406261
363,Dwarf Magic,00,Blowfish,6406261
364,Dwarf Magic,00,????,6406261
365,Dwarf Magic,00,None,6406261
366,Dwarf Magic,00,None,6406261
367,Dwarf Magic,00,None,6406261
368,Dwarf Weapon,00,Toad,6406261
369,Dwarf Weapon,00,L5 Doom,6406261
370,Dwarf Weapon,00,Ice2,6406261
371,Dwarf Weapon,00,None,6406261
372,Dwarf Weapon,00,None,6406261
373,Dwarf Weapon,00,None,6406261
374,Dwarf Weapon,00,None,6406261
375,Dwarf Weapon,00,None,6406261
376,Dwarf Armor,01,Elf Cape,6406261
377,Dwarf Armor,01,Giant's Axe,6406261
378,Dwarf Armor,01,Avis Killer,6406261
379,Dwarf Armor,01,Silver Bow,6406261
380,Dwarf Armor,01,Phoenix Down,6406261
381,Dwarf Armor,01,GrnBeret,6406261
382,Dwarf Armor,01,Air Lance,6406261
383,Dwarf Armor,01,Gaia Gear,6406261
384,Mirage Weapon,01,Silver Armlet,6406261
385,Mirage Weapon,01,Battle Axe,6406261
386,Mirage Weapon,01,Wall Ring,6406261
387,Mirage Weapon,01,Silver Harp,6406261
388,Mirage Weapon,01,Water Scroll,6406261
389,Mirage Weapon,01,HiPotion,6406261
390,Mirage Weapon,01,Revivify,6406261
391,Mirage Weapon,01,None,6406261
392,Mirage Guild,01,Coral Ring,6406261
393,Mirage Guild,01,Lillith Rod,6406261
394,Mirage Guild,01,Wind Spear,6406261
395,Mirage Guild,01,Thunder Rod,6406261
396,Mirage Guild,01,Thief's Glove,6406261
397,Mirage Guild,01,Antidote,6406261
398,Mirage Guild,01,DiamndPlt,6406261
399,Mirage Guild,01,Cabin,6406261
400,Mirage Armor,07,White Lv.6,6406261
401,Mirage Armor,07,Red Lv.3,6406261
402,Mirage Armor,07,WhiteMage,6406261
403,Mirage Armor,07,Animals,6406261
404,Mirage Armor,07,None,6406261
405,Mirage Armor,07,None,6406261
406,Mirage Armor,07,None,6406261
407,Mirage Armor,07,None,6406261
408,Mirage Relic,01,Thunder Whip,6406261
409,Mirage Relic,01,Enhancer,6406261
410,Mirage Relic,01,Katana,6406261
411,Mirage Relic,01,Darkness Bow,6406261
412,Mirage Relic,01,Thunder Rod,6406261
413,Mirage Relic,01,Mirage Vest,6406261
414,Mirage Relic,01,Running Shoes,6406261
415,Mirage Relic,01,Mythril Armor,6406261
416,Mirage Magic 1,07,HP +20%,6406261
417,Mirage Magic 1,07,Geomancer,6406261
418,Mirage Magic 1,07,Steal,6406261
419,Mirage Magic 1,07,TimeMage,6406261
420,Mirage Magic 1,07,None,6406261
421,Mirage Magic 1,07,None,6406261
422,Mirage Magic 1,07,None,6406261
423,Mirage Magic 1,07,None,6406261
424,Mirage Magic 2,01,Dagger,6406261
425,Mirage Magic 2,01,Mirage Vest,6406261
426,Mirage Magic 2,01,Spear,6406261
427,Mirage Magic 2,01,Ice Bow,6406261
428,Mirage Magic 2,01,Diamond Armor,6406261
429,Mirage Magic 2,01,TurtleShell,6406261
430,Mirage Magic 2,01,Soft,6406261
431,Mirage Magic 2,01,Tent,6406261
432,Mirage Inn 1,01,Mythril Glove,6406261
433,Mirage Inn 1,01,Circlet,6406261
434,Mirage Inn 1,01,RegalCut,6406261
435,Mirage Inn 1,01,Diamond Armlet,6406261
436,Mirage Inn 1,01,Crystal Helm,6406261
437,Mirage Inn 1,01,Black Robe,6406261
438,Mirage Inn 1,01,Morning Star,6406261
439,Mirage Inn 1,01,Sage's Staff,6406261
440,Mirage Inn 2,07,Equip Axes,6406261
441,Mirage Inn 2,07,HP +10%,6406261
442,Mirage Inn 2,07,Observe,6406261
443,Mirage Inn 2,07,Dimen Lv.1,6406261
444,Mirage Inn 2,07,None,6406261
445,Mirage Inn 2,07,None,6406261
446,Mirage Inn 2,07,None,6406261
447,Mirage Inn 2,07,None,6406261
0,Tule Weapon,07,Red Lv.2,4975490
1,Tule Weapon,07,Summon Lv.1,4975490
2,Tule Weapon,07,Sing,4975490
3,Tule Weapon,07,Dragoon,4975490
4,Tule Weapon,07,None,4975490
5,Tule Weapon,07,None,4975490
6,Tule Weapon,07,None,4975490
7,Tule Weapon,07,None,4975490
8,Tule Armor,01,Forged,4975490
9,Tule Armor,01,Partisan,4975490
10,Tule Armor,01,Tent,4975490
11,Tule Armor,01,Bone Mail,4975490
12,Tule Armor,01,Potion,4975490
13,Tule Armor,01,HiPotion,4975490
14,Tule Armor,01,LuckMallet,4975490
15,Tule Armor,01,Tent,4975490
16,Tule Inn,01,DarkHood,4975490
17,Tule Inn,01,Power Wrist,4975490
18,Tule Inn,01,Darkness Bow,4975490
19,Tule Inn,01,Revivify,4975490
20,Tule Inn,01,TurtleShell,4975490
21,Tule Inn,01,Eyedrop,4975490
22,Tule Inn,01,None,4975490
23,Tule Inn,01,None,4975490
24,Tule Magic,07,Capture,4975490
25,Tule Magic,07,MgcSwrd Lv.2,4975490
26,Tule Magic,07,Dance,4975490
27,Tule Magic,07,Flirt,4975490
28,Tule Magic,07,None,4975490
29,Tule Magic,07,None,4975490
30,Tule Magic,07,None,4975490
31,Tule Magic,07,None,4975490
32,Carwen Weapon,01,Giant Drink,4975490
33,Carwen Weapon,01,Flame Shield,4975490
34,Carwen Weapon,01,Mirage Vest,4975490
35,Carwen Weapon,01,RegalCut,4975490
36,Carwen Weapon,01,Potion,4975490
37,Carwen Weapon,01,Phoenix Down,4975490
38,Carwen Weapon,01,Revivify,4975490
39,Carwen Weapon,01,Eyedrop,4975490
40,Carwen Armor,00,????,4975490
41,Carwen Armor,00,Slow,4975490
42,Carwen Armor,00,Emission,4975490
43,Carwen Armor,00,Syldra,4975490
44,Carwen Armor,00,None,4975490
45,Carwen Armor,00,None,4975490
46,Carwen Armor,00,None,4975490
47,Carwen Armor,00,None,4975490
48,Carwen Inn,00,Flash,4975490
49,Carwen Inn,00,FrogSong,4975490
50,Carwen Inn,00,MgthyGrd,4975490
51,Carwen Inn,00,Hammer,4975490
52,Carwen Inn,00,Bolt3,4975490
53,Carwen Inn,00,None,4975490
54,Carwen Inn,00,None,4975490
55,Carwen Inn,00,None,4975490
56,Carwen Magic,00,Reset,4975490
57,Carwen Magic,00,GuardOff,4975490
58,Carwen Magic,00,Regen,4975490
59,Carwen Magic,00,TinySong,4975490
60,Carwen Magic,00,Fire,4975490
61,Carwen Magic,00,None,4975490
62,Carwen Magic,00,None,4975490
63,Carwen Magic,00,None,4975490
64,Worus Weapon,00,Break,4975490
65,Worus Weapon,00,None,4975490
66,Worus Weapon,00,None,4975490
67,Worus Weapon,00,None,4975490
68,Worus Weapon,00,None,4975490
69,Worus Weapon,00,None,4975490
70,Worus Weapon,00,None,4975490
71,Worus Weapon,00,None,4975490
72,Worus Armor,07,MgcSwrd Lv.7,4975490
73,Worus Armor,07,MgcSwrd Lv.4,4975490
74,Worus Armor,07,Animals,4975490
75,Worus Armor,07,None,4975490
76,Worus Armor,07,None,4975490
77,Worus Armor,07,None,4975490
78,Worus Armor,07,None,4975490
79,Worus Armor,07,None,4975490
80,Worus Magic,07,Hide,4975490
81,Worus Magic,07,DrgnSwd,4975490
82,Worus Magic,07,Mantra,4975490
83,Worus Magic,07,Equip Swords,4975490
84,Worus Magic,07,None,4975490
85,Worus Magic,07,None,4975490
86,Worus Magic,07,None,4975490
87,Worus Magic,07,None,4975490
88,Karnak Weapon 1,01,Lamia's Tiara,4975490
89,Karnak Weapon 1,01,Darkness Bow,4975490
90,Karnak Weapon 1,01,Lillith Rod,4975490
91,Karnak Weapon 1,01,RegalCut,4975490
92,Karnak Weapon 1,01,Leather Shield,4975490
93,Karnak Weapon 1,01,Leather Armor,4975490
94,Karnak Weapon 1,01,Plumed Hat,4975490
95,Karnak Weapon 1,01,IceBrand,4975490
96,Karnak Weapon 2,07,Kick,4975490
97,Karnak Weapon 2,07,Smoke,4975490
98,Karnak Weapon 2,07,Mimic,4975490
99,Karnak Weapon 2,07,Samurai,4975490
100,Karnak Weapon 2,07,None,4975490
101,Karnak Weapon 2,07,None,4975490
102,Karnak Weapon 2,07,None,4975490
103,Karnak Weapon 2,07,None,4975490
104,Karnak Armor,01,DarkSuit,4975490
105,Karnak Armor,01,Golem,4975490
106,Karnak Armor,01,IceBrand,4975490
107,Karnak Armor,01,RuneEdge,4975490
108,Karnak Armor,01,Giant's Axe,4975490
109,Karnak Armor,01,Ribbon,4975490
110,Karnak Armor,01,Thunder Rod,4975490
111,Karnak Armor,01,Leather Cap,4975490
112,Common World 1 Inn,00,Psych,4975490
113,Common World 1 Inn,00,Shiva,4975490
114,Common World 1 Inn,00,Armor,4975490
115,Common World 1 Inn,00,Cure2,4975490
116,Common World 1 Inn,00,Bolt2,4975490
117,Common World 1 Inn,00,None,4975490
118,Common World 1 Inn,00,None,4975490
119,Common World 1 Inn,00,None,4975490
120,Karnak Magic 1,01,Wind Spear,4975490
121,Karnak Magic 1,01,Earth Hammer,4975490
122,Karnak Magic 1,01,Ether,4975490
123,Karnak Magic 1,01,Full Moon,4975490
124,Karnak Magic 1,01,RegalCut,4975490
125,Karnak Magic 1,01,Mythril Hammer,4975490
126,Karnak Magic 1,01,Magus,4975490
127,Karnak Magic 1,01,Diamond Armor,4975490
128,Karnak Magic 2,01,Lamia's Harp,4975490
129,Karnak Magic 2,01,Power Wrist,4975490
130,Karnak Magic 2,01,Cursed Shield,4975490
131,Karnak Magic 2,01,Ice Rod,4975490
132,Karnak Magic 2,01,Rune Chime,4975490
133,Karnak Magic 2,01,Gaia Gear,4975490
134,Karnak Magic 2,01,Wizard Rod,4975490
135,Karnak Magic 2,01,Power Drink,4975490
136,Karnak Magic 3,07,Evade,4975490
137,Karnak Magic 3,07,Equip Axes,4975490
138,Karnak Magic 3,07,White Lv.1,4975490
139,Karnak Magic 3,07,Freelancer,4975490
140,Karnak Magic 3,07,None,4975490
141,Karnak Magic 3,07,None,4975490
142,Karnak Magic 3,07,None,4975490
143,Karnak Magic 3,07,None,4975490
144,Crescent Weapon,00,Bio,4975490
145,Crescent Weapon,00,L2 Old,4975490
146,Crescent Weapon,00,Bolt,4975490
147,Crescent Weapon,00,Fire2,4975490
148,Crescent Weapon,00,None,4975490
149,Crescent Weapon,00,None,4975490
150,Crescent Weapon,00,None,4975490
151,Crescent Weapon,00,None,4975490
152,Crescent Armor,00,Drain,4975490
153,Crescent Armor,00,Ice,4975490
154,Crescent Armor,00,Ice2,4975490
155,Crescent Armor,00,None,4975490
156,Crescent Armor,00,None,4975490
157,Crescent Armor,00,None,4975490
158,Crescent Armor,00,None,4975490
159,Crescent Armor,00,None,4975490
160,Istory Relic,01,Golden Armor,4975490
161,Istory Relic,01,Bandana,4975490
162,Istory Relic,01,Sage's Staff,4975490
163,Istory Relic,01,Golden Shield,4975490
164,Istory Relic,01,Ether,4975490
165,Istory Relic,01,Maiden's Kiss,4975490
166,Istory Relic,01,Cabin,4975490
167,Istory Relic,01,None,4975490
168,Jacole Weapon,01,Ribbon,4975490
169,Jacole Weapon,01,CopperPlt,4975490
170,Jacole Weapon,01,Lamia's Harp,4975490
171,Jacole Weapon,01,Aegis Shield,4975490
172,Jacole Weapon,01,Javelin,4975490
173,Jacole Weapon,01,Black Robe,4975490
174,Jacole Weapon,01,TurtleShell,4975490
175,Jacole Weapon,01,Cabin,4975490
176,Jacole Armor,01,Ancient Sword,4975490
177,Jacole Armor,01,Avis Killer,4975490
178,Jacole Armor,01,Gale Bow,4975490
179,Jacole Armor,01,Silver Armlet,4975490
180,Jacole Armor,01,Eyedrop,4975490
181,Jacole Armor,01,None,4975490
182,Jacole Armor,01,None,4975490
183,Jacole Armor,01,None,4975490
184,Common World 2 Inn 1,00,Old,4975490
185,Common World 2 Inn 1,00,Float,4975490
186,Common World 2 Inn 1,00,Venom,4975490
187,Common World 2 Inn 1,00,Mute,4975490
188,Common World 2 Inn 1,00,Image,4975490
189,Common World 2 Inn 1,00,None,4975490
190,Common World 2 Inn 1,00,None,4975490
191,Common World 2 Inn 1,00,None,4975490
192,Lix Guild,00,Dispel,4975490
193,Lix Guild,00,Odin,4975490
194,Lix Guild,00,Ice3,4975490
195,Lix Guild,00,Psych,4975490
196,Lix Guild,00,Charm,4975490
197,Lix Guild,00,None,4975490
198,Lix Guild,00,None,4975490
199,Lix Guild,00,None,4975490
200,Lix Armor,07,Aim,4975490
201,Lix Armor,07,Dimen Lv.3,4975490
202,Lix Armor,07,None,4975490
203,Lix Armor,07,None,4975490
204,Lix Armor,07,None,4975490
205,Lix Armor,07,None,4975490
206,Lix Armor,07,None,4975490
207,Lix Armor,07,None,4975490
208,Lix Magic,00,Sleep,4975490
209,Lix Magic,00,None,4975490
210,Lix Magic,00,None,4975490
211,Lix Magic,00,None,4975490
212,Lix Magic,00,None,4975490
213,Lix Magic,00,None,4975490
214,Lix Magic,00,None,4975490
215,Lix Magic,00,None,4975490
216,Rugor Weapon,07,SwdSlap,4975490
217,Rugor Weapon,07,Black Lv.2,4975490
218,Rugor Weapon,07,Slash,4975490
219,Rugor Weapon,07,Summon Lv.4,4975490
220,Rugor Weapon,07,None,4975490
221,Rugor Weapon,07,None,4975490
222,Rugor Weapon,07,None,4975490
223,Rugor Weapon,07,None,4975490
224,Rugor Armor,01,Excalibur,4975490
225,Rugor Armor,01,Earth Hammer,4975490
226,Rugor Armor,01,Bard's Surplice,4975490
227,Rugor Armor,01,Silver Plate,4975490
228,Rugor Armor,01,Golden Helm,4975490
229,Rugor Armor,01,Magus,4975490
230,Rugor Armor,01,Mage Masher,4975490
231,Rugor Armor,01,Potion,4975490
232,Common World 2 Inn 2,00,Bolt3,4975490
233,Common World 2 Inn 2,00,Fire2,4975490
234,Common World 2 Inn 2,00,Hero,4975490
235,Common World 2 Inn 2,00,Golem,4975490
236,Common World 2 Inn 2,00,Chocob,4975490
237,Common World 2 Inn 2,00,None,4975490
238,Common World 2 Inn 2,00,None,4975490
239,Common World 2 Inn 2,00,None,4975490
240,Bal/Kelb Weapon,07,Equip Rods,4975490
241,Bal/Kelb Weapon,07,Dimen Lv.2,4975490
242,Bal/Kelb Weapon,07,Revive,4975490
243,Bal/Kelb Weapon,07,Dimen Lv.1,4975490
244,Bal/Kelb Weapon,07,None,4975490
245,Bal/Kelb Weapon,07,None,4975490
246,Bal/Kelb Weapon,07,None,4975490
247,Bal/Kelb Weapon,07,None,4975490
248,Bal/Kelb Armor,01,GrnBeret,4975490
249,Bal/Kelb Armor,01,Crystal Armor,4975490
250,Bal/Kelb Armor,01,Healing Staff,4975490
251,Bal/Kelb Armor,01,Cotton Robe,4975490
252,Bal/Kelb Armor,01,Darkness Bow,4975490
253,Bal/Kelb Armor,01,Ice Bow,4975490
254,Bal/Kelb Armor,01,Pinwheel,4975490
255,Bal/Kelb Armor,01,Mythril Knife,4975490
256,Kelb Weapon,07,Brawl,4975490
257,Kelb Weapon,07,Equip Harps,4975490
258,Kelb Weapon,07,Thief,4975490
259,Kelb Weapon,07,BlueMage,4975490
260,Kelb Weapon,07,None,4975490
261,Kelb Weapon,07,None,4975490
262,Kelb Weapon,07,None,4975490
263,Kelb Weapon,07,None,4975490
264,Kelb Armor,00,Missile,4975490
265,Kelb Armor,00,None,4975490
266,Kelb Armor,00,None,4975490
267,Kelb Armor,00,None,4975490
268,Kelb Armor,00,None,4975490
269,Kelb Armor,00,None,4975490
270,Kelb Armor,00,None,4975490
271,Kelb Armor,00,None,4975490
272,Common World 2 Magic 1,01,LuckMallet,4975490
273,Common World 2 Magic 1,01,BeastKiller,4975490
274,Common World 2 Magic 1,01,Genji Helm,4975490
275,Common World 2 Magic 1,01,Speed Drink,4975490
276,Common World 2 Magic 1,01,Elixir,4975490
277,Common World 2 Magic 1,01,Elixir,4975490
278,Common World 2 Magic 1,01,Soft,4975490
279,Common World 2 Magic 1,01,None,4975490
280,Common World 2 Magic 2,01,Leather Shoes,4975490
281,Common World 2 Magic 2,01,Trident,4975490
282,Common World 2 Magic 2,01,Hero Drink,4975490
283,Common World 2 Magic 2,01,Flame Shield,4975490
284,Common World 2 Magic 2,01,TurtleShell,4975490
285,Common World 2 Magic 2,01,Tent,4975490
286,Common World 2 Magic 2,01,Cabin,4975490
287,Common World 2 Magic 2,01,None,4975490
288,Common World 2 Magic 3,01,Diamond Armlet,4975490
289,Common World 2 Magic 3,01,Water Scroll,4975490
290,Common World 2 Magic 3,01,Golden Shield,4975490
291,Common World 2 Magic 3,01,Coronet,4975490
292,Common World 2 Magic 3,01,Antidote,4975490
293,Common World 2 Magic 3,01,None,4975490
294,Common World 2 Magic 3,01,None,4975490
295,Common World 2 Magic 3,01,None,4975490
296,Surgate Weapon,07,Red Lv.3,4975490
297,Surgate Weapon,07,Dbl Grip,4975490
298,Surgate Weapon,07,Dimen Lv.5,4975490
299,Surgate Weapon,07,Preemptive,4975490
300,Surgate Weapon,07,None,4975490
301,Surgate Weapon,07,None,4975490
302,Surgate Weapon,07,None,4975490
303,Surgate Weapon,07,None,4975490
304,Surgate Armor,07,MgcSwrd Lv.6,4975490
305,Surgate Armor,07,Berserker,4975490
306,Surgate Armor,07,Ninja,4975490
307,Surgate Armor,07,Escape,4975490
308,Surgate Armor,07,None,4975490
309,Surgate Armor,07,None,4975490
310,Surgate Armor,07,None,4975490
311,Surgate Armor,07,None,4975490
312,Mua Weapon,07,Throw,4975490
313,Mua Weapon,07,Jump,4975490
314,Mua Weapon,07,None,4975490
315,Mua Weapon,07,None,4975490
316,Mua Weapon,07,None,4975490
317,Mua Weapon,07,None,4975490
318,Mua Weapon,07,None,4975490
319,Mua Weapon,07,None,4975490
320,Mua Armor,00,Speed,4975490
321,Mua Armor,00,Xzone,4975490
322,Mua Armor,00,Requiem,4975490
323,Mua Armor,00,Break,4975490
324,Mua Armor,00,Sylph,4975490
325,Mua Armor,00,None,4975490
326,Mua Armor,00,None,4975490
327,Mua Armor,00,None,4975490
328,Mua Magic 1,07,WhiteMage,4975490
329,Mua Magic 1,07,Summon Lv.3,4975490
330,Mua Magic 1,07,2-Handed,4975490
331,Mua Magic 1,07,Drink,4975490
332,Mua Magic 1,07,None,4975490
333,Mua Magic 1,07,None,4975490
334,Mua Magic 1,07,None,4975490
335,Mua Magic 1,07,None,4975490
336,Mua Magic 2,01,Bandana,4975490
337,Mua Magic 2,01,Giant's Axe,4975490
338,Mua Magic 2,01,Leather Cap,4975490
339,Mua Magic 2,01,Golden Helm,4975490
340,Mua Magic 2,01,Mage Masher,4975490
341,Mua Magic 2,01,LuckMallet,4975490
342,Mua Magic 2,01,None,4975490
343,Mua Magic 2,01,None,4975490
344,Mua Magic 3,00,Heal,4975490
345,Mua Magic 3,00,Venom,4975490
346,Mua Magic 3,00,Shoat,4975490
347,Mua Magic 3,00,MoonFlut,4975490
348,Mua Magic 3,00,Blowfish,4975490
349,Mua Magic 3,00,None,4975490
350,Mua Magic 3,00,None,4975490
351,Mua Magic 3,00,None,4975490
352,Lix Inn,01,Fire Rod,4975490
353,Lix Inn,01,Apollo's Harp,4975490
354,Lix Inn,01,Speed Drink,4975490
355,Lix Inn,01,Mythril Hammer,4975490
356,Lix Inn,01,Kodachi,4975490
357,Lix Inn,01,Iron Helm,4975490
358,Lix Inn,01,Guardian,4975490
359,Lix Inn,01,Giant's Axe,4975490
360,Dwarf Magic,00,Remora,4975490
361,Dwarf Magic,00,Time Slip,4975490
362,Dwarf Magic,00,Titan,4975490
363,Dwarf Magic,00,DethClaw,4975490
364,Dwarf Magic,00,Ramuh,4975490
365,Dwarf Magic,00,None,4975490
366,Dwarf Magic,00,None,4975490
367,Dwarf Magic,00,None,4975490
368,Dwarf Weapon,01,Rainbow Dress,4975490
369,Dwarf Weapon,01,Revivify,4975490
370,Dwarf Weapon,01,Staff,4975490
371,Dwarf Weapon,01,Magus,4975490
372,Dwarf Weapon,01,Elixir,4975490
373,Dwarf Weapon,01,Phoenix Down,4975490
374,Dwarf Weapon,01,Phoenix Down,4975490
375,Dwarf Weapon,01,Maiden's Kiss,4975490
376,Dwarf Armor,01,Assassin,4975490
377,Dwarf Armor,01,IceBrand,4975490
378,Dwarf Armor,01,Antidote,4975490
379,Dwarf Armor,01,Mythril Shield,4975490
380,Dwarf Armor,01,Spear,4975490
381,Dwarf Armor,01,Circlet,4975490
382,Dwarf Armor,01,Power Drink,4975490
383,Dwarf Armor,01,Training Suit,4975490
384,Mirage Weapon,01,Bizen,4975490
385,Mirage Weapon,01,DblLance,4975490
386,Mirage Weapon,01,Thornlet,4975490
387,Mirage Weapon,01,Cursed Ring,4975490
388,Mirage Weapon,01,Giant Drink,4975490
389,Mirage Weapon,01,Antidote,4975490
390,Mirage Weapon,01,Soft,4975490
391,Mirage Weapon,01,None,4975490
392,Mirage Guild,01,Fire Rod,4975490
393,Mirage Guild,01,Wonder Wand,4975490
394,Mirage Guild,01,Shoat,4975490
395,Mirage Guild,01,Silver Armlet,4975490
396,Mirage Guild,01,Speed Drink,4975490
397,Mirage Guild,01,HiPotion,4975490
398,Mirage Guild,01,None,4975490
399,Mirage Guild,01,None,4975490
400,Mirage Armor,07,HP +20%,4975490
401,Mirage Armor,07,Image,4975490
402,Mirage Armor,07,X-Fight,4975490
403,Mirage Armor,07,Equip Ribbon,4975490
404,Mirage Armor,07,None,4975490
405,Mirage Armor,07,None,4975490
406,Mirage Armor,07,None,4975490
407,Mirage Armor,07,None,4975490
408,Mirage Relic,01,Tricorn Hat,4975490
409,Mirage Relic,01,Kotetsu,4975490
410,Mirage Relic,01,Circlet,4975490
411,Mirage Relic,01,Gungnir,4975490
412,Mirage Relic,01,Chain Whip,4975490
413,Mirage Relic,01,Running Shoes,4975490
414,Mirage Relic,01,HiPotion,4975490
415,Mirage Relic,01,Ether,4975490
416,Mirage Magic 1,07,Mediator,4975490
417,Mirage Magic 1,07,White Lv.2,4975490
418,Mirage Magic 1,07,Catch,4975490
419,Mirage Magic 1,07,Equip Bows,4975490
420,Mirage Magic 1,07,None,4975490
421,Mirage Magic 1,07,None,4975490
422,Mirage Magic 1,07,None,4975490
423,Mirage Magic 1,07,None,4975490
424,Mirage Magic 2,01,Ice Rod,4975490
425,Mirage Magic 2,01,Healing Staff,4975490
426,Mirage Magic 2,01,Power Drink,4975490
427,Mirage Magic 2,01,Brave Blade,4975490
428,Mirage Magic 2,01,GrnBeret,4975490
429,Mirage Magic 2,01,None,4975490
430,Mirage Magic 2,01,None,4975490
431,Mirage Magic 2,01,None,4975490
432,Mirage Inn 1,01,Black Robe,4975490
433,Mirage Inn 1,01,Flame Shield,4975490
434,Mirage Inn 1,01,DrgnCrest,4975490
435,Mirage Inn 1,01,Ice Bow,4975490
436,Mirage Inn 1,01,DblLance,4975490
437,Mirage Inn 1,01,Maiden's Kiss,4975490
438,Mirage Inn 1,01,Soft,4975490
439,Mirage Inn 1,01,None,4975490
440,Mirage Inn 2,07,Pray,4975490
441,Mirage Inn 2,07,Medicine,4975490
442,Mirage Inn 2,07,MgcSwrd Lv.3,4975490
443,Mirage Inn 2,07,Mimic,4975490
444,Mirage Inn 2,07,None,4975490
445,Mirage Inn 2,07,None,4975490
446,Mirage Inn 2,07,None,4975490
447,Mirage Inn 2,07,None,4975490
0,Tule Weapon,00,DethClaw,9604770
1,Tule Weapon,00,Meteo,9604770
2,Tule Weapon,00,Aero 3,9604770
3,Tule Weapon,00,None,9604770
4,Tule Weapon,00,None,9604770
5,Tule Weapon,00,None,9604770
6,Tule Weapon,00,None,9604770
7,Tule Weapon,00,None,9604770
8,Tule Armor,01,Bronze Armor,9604770
9,Tule Armor,01,Pinwheel,9604770
10,Tule Armor,01,Earth Hammer,9604770
11,Tule Armor,01,White Robe,9604770
12,Tule Armor,01,HiPotion,9604770
13,Tule Armor,01,Tent,9604770
14,Tule Armor,01,None,9604770
15,Tule Armor,01,None,9604770
16,Tule Inn,00,Fire2,9604770
17,Tule Inn,00,Vitality,9604770
18,Tule Inn,00,Haste,9604770
19,Tule Inn,00,None,9604770
20,Tule Inn,00,None,9604770
21,Tule Inn,00,None,9604770
22,Tule Inn,00,None,9604770
23,Tule Inn,00,None,9604770
24,Tule Magic,01,Tricorn Hat,9604770
25,Tule Magic,01,Potion,9604770
26,Tule Magic,01,Glasses,9604770
27,Tule Magic,01,Earth Bell,9604770
28,Tule Magic,01,DarkHood,9604770
29,Tule Magic,01,Leather Shoes,9604770
30,Tule Magic,01,Potion,9604770
31,Tule Magic,01,TurtleShell,9604770
32,Carwen Weapon,01,Kunai,9604770
33,Carwen Weapon,01,Kodachi,9604770
34,Carwen Weapon,01,Strength,9604770
35,Carwen Weapon,01,DarkSuit,9604770
36,Carwen Weapon,01,Ether,9604770
37,Carwen Weapon,01,Phoenix Down,9604770
38,Carwen Weapon,01,Antidote,9604770
39,Carwen Weapon,01,None,9604770
40,Carwen Armor,07,Conjure,9604770
41,Carwen Armor,07,Animals,9604770
42,Carwen Armor,07,Equip Harps,9604770
43,Carwen Armor,07,X-Fight,9604770
44,Carwen Armor,07,None,9604770
45,Carwen Armor,07,None,9604770
46,Carwen Armor,07,None,9604770
47,Carwen Armor,07,None,9604770
48,Carwen Inn,01,Guardian,9604770
49,Carwen Inn,01,White Robe,9604770
50,Carwen Inn,01,Silver Armlet,9604770
51,Carwen Inn,01,RegalCut,9604770
52,Carwen Inn,01,Golden Helm,9604770
53,Carwen Inn,01,Mythril Sword,9604770
54,Carwen Inn,01,Defender Sword,9604770
55,Carwen Inn,01,Whip,9604770
56,Carwen Magic,01,Silver Plate,9604770
57,Carwen Magic,01,Silver Harp,9604770
58,Carwen Magic,01,Bronze Helm,9604770
59,Carwen Magic,01,Ether,9604770
60,Carwen Magic,01,BeastKiller,9604770
61,Carwen Magic,01,Crystal Shield,9604770
62,Carwen Magic,01,Wizard Rod,9604770
63,Carwen Magic,01,Mythril Spear,9604770
64,Worus Weapon,07,Control,9604770
65,Worus Weapon,07,X-Magic,9604770
66,Worus Weapon,07,Observe,9604770
67,Worus Weapon,07,None,9604770
68,Worus Weapon,07,None,9604770
69,Worus Weapon,07,None,9604770
70,Worus Weapon,07,None,9604770
71,Worus Weapon,07,None,9604770
72,Worus Armor,00,Sylph,9604770
73,Worus Armor,00,Cure3,9604770
74,Worus Armor,00,TinySong,9604770
75,Worus Armor,00,Crbnkl,9604770
76,Worus Armor,00,Bolt2,9604770
77,Worus Armor,00,None,9604770
78,Worus Armor,00,None,9604770
79,Worus Armor,00,None,9604770
80,Worus Magic,00,Life2,9604770
81,Worus Magic,00,Charm,9604770
82,Worus Magic,00,Aero,9604770
83,Worus Magic,00,Remora,9604770
84,Worus Magic,00,GblinPnch,9604770
85,Worus Magic,00,None,9604770
86,Worus Magic,00,None,9604770
87,Worus Magic,00,None,9604770
88,Karnak Weapon 1,07,MysticKnight,9604770
89,Karnak Weapon 1,07,Summoner,9604770
90,Karnak Weapon 1,07,Dimen Lv.3,9604770
