idx,idx_hex,monster_name,monster_rank,stats_address,drops_address,name_address,monster_name_python,unique_name,num_gauge_time,num_phys_power,num_phys_mult,num_evade,num_phys_def,num_mag_power,num_mag_def,num_mag_evade,num_hp,num_mp,num_exp,num_gil,num_level,gauge_time,phys_power,phys_mult,evade,phys_def,mag_power,mag_def,mag_evade,hp_lo,hp_hi,mp_lo,mp_hi,exp_lo,exp_hi,gil_lo,gil_hi,atk_index,elemental_immune,status0_immune,status1_immune,status2_immune,elemental_absorb,unavoidable_atk,elemental_weakness,monster_type,special_immune,initial_status0,initial_status1,initial_status2,initial_status3,name_index,level,steal_common,steal_rare,drop_common,drop_rare,steal_common_name,steal_rare_name,drop_common_name,drop_rare_name,name_string,immune_ dead,immune_ petrify,immune_ toad,immune_ mini,immune_ float,immune_ poison,immune_ zombie,immune_darkness,immune_aging,immune_sleep,immune_paralyze,immune_charm,immune_berserk,immune_mute,immune_image2,immune_image,immune_wall,immune_armor,immune_shell,immune_stop,immune_haste,immune_slow,immune_invul,immune_regen,immune_water,immune_wind,immune_earth,immune_holy,immune_poison,immune_lightning,immune_ice,immune_fire,absorb_water,absorb_wind,absorb_earth,absorb_holy,absorb_poison,absorb_lightning,absorb_ice,absorb_fire,weakness_water,weakness_wind,weakness_earth,weakness_holy,weakness_poison,weakness_lightning,weakness_ice,weakness_fire,inflictable_dead,inflictable_petrify,inflictable_toad,inflictable_mini,inflictable_float,inflictable_poison,inflictable_zombie,inflictable_darkness,inflictable_aging,inflictable_sleep,inflictable_paralyze,inflictable_charm,inflictable_berserk,inflictable_mute,inflictable_image2,inflictable_image,inflictable_wall,inflictable_armor,inflictable_shell,inflictable_stop,inflictable_haste,inflictable_slow,inflictable_invul,inflictable_regen,immune_text_water,immune_text_wind,immune_text_earth,immune_text_holy,immune_text_poison,immune_text_lightning,immune_text_ice,immune_text_fire,absorb_text_water,absorb_text_wind,absorb_text_earth,absorb_text_holy,absorb_text_poison,absorb_text_lightning,absorb_text_ice,absorb_text_fire,weakness_text_water,weakness_text_wind,weakness_text_earth,weakness_text_holy,weakness_text_poison,weakness_text_lightning,weakness_text_ice,weakness_text_fire
32,20,Byblos,monster,D00400,D05080,E00190,Byblos,Byblos_32,40,30,15,30,10,20,30,20,3586,997,0,0,24,28,1E,0F,1E,0A,14,1E,14,10,0E,E8,03,00,00,00,00,00,00,F8,D4,10,FE,00,11,04,18,00,00,00,00,20,18,EB,ED,00,F5,DarkMatter,LuckMallet, ,Protect Drink,61927b85888cffffffff,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,,,,,,poison,zombie,darkness,,,paralyze,,berserk,,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,water,wind,earth,holy,poison,lightning,ice,,,,,holy,,,,fire
33,21,Aegil,monster,D00420,D05084,E0019A,Aegil,Aegil_33,15,19,04,00,00,00,05,00,180,0,120,99,14,0F,13,04,00,00,00,05,00,B4,00,00,00,78,00,63,00,00,00,30,00,00,08,00,00,00,00,00,00,00,00,21,0E,00,E0,00,00, ,Potion, , ,607e808285ffffffffff,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,poison,,,,,,,,,,,
34,22,Zuu,monster,D00440,D05088,E001A4,Zuu,Zuu_34,15,22,04,00,00,00,05,00,847,0,359,150,15,0F,16,04,00,00,00,05,00,52,03,00,00,68,01,96,00,00,20,30,40,00,00,40,00,00,00,88,00,00,00,22,0F,E3,00,E3,00,Elixir, ,Elixir, ,798e8effffffffffffff,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,,,
35,23,Wild Nack,monster,D00460,D0508C,E001AE,Wild_Nack,Wild_Nack_35,10,20,03,00,00,00,10,40,95,100,70,125,15,0A,14,03,00,00,00,0A,28,5F,00,64,00,46,00,7D,00,00,00,10,00,00,00,00,01,04,00,00,00,00,00,23,0F,00,E0,00,00, ,Potion, , ,76947d966d7a7c84ffff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,fire
36,24,GrassTurtle,monster,D00480,D05090,E001B8,GrassTurtle,GrassTurtle_36,10,20,05,00,11,00,04,00,250,0,230,100,15,0A,14,05,00,0B,00,04,00,FA,00,00,00,E6,00,64,00,00,00,30,00,00,00,40,02,00,00,00,00,00,00,24,0F,E7,00,00,E7,TurtleShell, , ,TurtleShell,668b7a8c8c738e8bae7e,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,ice,
37,25,Silent Bee,monster,D004A0,D05094,E001C2,Silent_Bee,Silent_Bee_37,15,20,05,00,00,00,05,00,220,50,120,111,16,0F,14,05,00,00,00,05,00,DC,00,32,00,78,00,6F,00,00,20,30,00,00,00,40,00,00,00,88,00,00,00,25,10,00,00,EC,00, , ,Soft, ,72947e878d96617e7eff,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,,,
38,26,Mithril Drgn,monster,D004C0,D05098,E001CC,Mithril_Drgn,Mithril_Drgn_38,15,28,08,00,15,00,20,00,598,200,269,114,16,0F,1C,08,00,0F,00,14,00,58,02,C8,00,0E,01,72,00,00,20,30,40,00,00,00,00,10,00,88,00,00,00,26,10,9D,E0,B6,00,Mythril Armor,Potion,Mythril Glove, ,6c95818b9496638b8087,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,,,
39,27,Ramuh,monster,D004E0,D0509C,E001D6,Ramuh,Ramuh_39,45,27,08,10,20,50,05,10,3985,299,0,0,21,2D,1B,08,0A,14,32,05,0A,A0,0F,2C,01,00,00,00,00,34,00,64,F4,00,04,00,00,80,18,00,00,00,00,27,15,E1,E1,00,F9,HiPotion,HiPotion, ,Ramuh,717a868e81ffffffffff,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,mini,float,,zombie,darkness,,,,,berserk,,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,lightning,,,,,,,,,,
40,28,Crew Dust,monster,D00500,D050A0,E001E0,Crew_Dust,Crew_Dust_40,15,21,03,00,00,00,05,00,240,100,130,120,17,0F,15,03,00,00,00,05,00,F0,00,64,00,82,00,78,00,00,3D,F6,FF,FF,00,21,C2,00,00,88,00,00,00,28,11,E9,E0,00,00,Eyedrop,Potion, , ,628b7e9096638e8c8dff,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,,,float,,,darkness,,,,,,,,,,,,,,,,,,,earth,holy,poison,lightning,,fire,,,,,,,,,water,wind,,,,,ice,
41,29,PoItergeist,monster,D00520,D050A4,E001EA,PoItergeist,PoItergeist_41,20,21,05,10,00,00,05,00,240,100,135,123,17,14,15,05,0A,00,00,05,00,F0,00,64,00,87,00,7B,00,00,3D,F7,FF,FF,02,00,C0,01,00,88,00,00,00,29,11,00,E1,00,00, ,HiPotion, , ,6f88ad7e8b807e828c8d,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,,,,,float,,,,,,,,,,,,,,,,,,,,,,earth,holy,poison,lightning,,fire,,,,,,,ice,,water,wind,,,,,,
42,2A,Motor Trap,monster,D00540,D050A8,E001F4,Motor_Trap,Motor_Trap_42,20,24,05,00,10,00,00,00,240,100,150,126,17,14,18,05,00,0A,00,00,00,F0,00,64,00,96,00,7E,00,00,20,77,F0,00,00,40,04,00,08,88,00,00,00,2A,11,00,E2,00,00, ,Ether, , ,6c888d888b96738b7a89,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,float,,,,,,,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,lightning,,
43,2B,Defeater,monster,D00560,D050AC,E001FE,Defeater,Defeater_43,20,22,04,00,00,00,00,00,259,100,150,129,18,14,16,04,00,00,00,00,00,04,01,64,00,96,00,81,00,00,20,30,00,00,00,00,02,00,00,88,00,00,00,2B,12,00,E0,F4,00, ,Potion,Speed Drink, ,637e7f7e7a8d7e8bffff,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,,ice,
44,2C,Garkimasra,monster,D00580,D050B0,E00208,Garkimasra,Garkimasra_44,35,50,10,50,50,50,50,50,664,4981,0,1,20,23,32,0A,32,32,32,32,32,9A,02,88,13,00,00,01,00,00,00,FF,FF,10,FF,00,FF,20,00,00,00,00,00,2C,14,E3,F5,E4,00,Elixir,Protect Drink,Phoenix Down, ,667a8b8482867a8c8b7a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,water,wind,earth,holy,poison,lightning,ice,fire,water,wind,earth,holy,poison,lightning,ice,fire
45,2D,Sergeant,monster,D005A0,D050B4,E00212,Sergeant,Sergeant_45,20,25,05,00,00,00,00,00,399,100,160,132,0,14,19,05,00,00,00,00,00,90,01,64,00,A0,00,84,00,0D,00,00,00,00,00,00,00,80,00,00,00,00,00,2D,00,E0,E0,A3,00,Potion,Potion,Silver Plate, ,727e8b807e7a878dffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
46,2E,Sorcerer,monster,D005C0,D050B8,E0021C,Sorcerer,Sorcerer_46,20,20,05,00,00,00,00,00,349,499,180,138,18,14,14,05,00,00,00,00,00,5E,01,F4,01,B4,00,8A,00,00,00,00,00,00,00,00,00,80,00,00,00,00,00,2E,12,A9,06,E2,00,Gaia Gear,Mage Masher,Ether, ,72888b7c7e8b7e8bffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
47,2F,Karnak,monster,D005E0,D050BC,E00226,Karnak,Karnak_47,10,20,04,10,00,00,00,20,140,0,140,141,19,0A,14,04,0A,00,00,00,14,8C,00,00,00,8C,00,8D,00,00,00,10,00,00,00,00,00,04,00,00,00,00,00,2F,13,00,E0,00,00, ,Potion, , ,6a7a8b877a84ffffffff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
48,30,Gigas,monster,D00600,D050C0,E00230,Gigas,Gigas_48,20,28,05,00,00,00,00,10,758,35,349,144,19,14,1C,05,00,00,00,00,0A,F8,02,23,00,5E,01,90,00,00,00,30,40,00,40,00,00,80,00,88,00,00,00,30,13,00,E3,00,F2, ,Elixir, ,Giant Drink,6682807a8cffffffffff,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,wind,,,,,,,,,,,,,,
49,31,Page 32,monster,D00620,D050C4,E0023A,Page_32,Page_32_49,30,27,05,00,00,00,05,00,479,499,180,147,19,1E,1B,05,00,00,00,05,00,E0,01,F4,01,B4,00,93,00,00,00,F6,FF,10,00,00,01,00,00,00,00,00,00,31,13,97,E0,E0,00,GrnBeret,Potion,Potion, ,6f7a807e965655ffffff,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,float,,,darkness,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,fire
50,32,Page 64,monster,D00640,D050C8,E00244,Page_64,Page_64_50,35,27,05,00,01,00,05,00,499,499,200,150,20,23,1B,05,00,01,00,05,00,F4,01,F4,01,C8,00,96,00,00,00,F6,FF,10,00,00,01,00,00,00,00,00,00,32,14,B4,E0,E4,00,Glasses,Potion,Phoenix Down, ,6f7a807e965957ffffff,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,float,,,darkness,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,fire
51,33,Page 128,monster,D00660,D050CC,E0024E,Page_128,Page_128_51,35,28,05,00,00,00,05,00,698,499,190,153,20,23,1C,05,00,00,00,05,00,BC,02,F4,01,BE,00,99,00,00,00,F6,FF,10,00,00,01,00,00,00,00,00,00,33,14,00,E2,E0,00, ,Ether,Potion, ,6f7a807e9654555bffff,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,float,,,darkness,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,fire
52,34,Page 256,monster,D00680,D050D0,E00258,Page_256,Page_256_52,35,29,06,10,00,00,05,00,897,499,210,156,21,23,1D,06,0A,00,00,05,00,84,03,F4,01,D2,00,9C,00,00,00,F6,FF,10,00,00,01,00,00,00,00,00,00,34,15,A4,E1,84,00,Stealth Suit,HiPotion,Mythril Shield, ,6f7a807e96555859ffff,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,float,,,darkness,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,fire
53,35,Ifrit,monster,D006A0,D050D4,E00262,Ifrit,Ifrit_53,40,29,06,20,10,32,20,10,2989,997,0,0,22,28,1D,06,14,0A,20,14,0A,B8,0B,E8,03,00,00,00,00,00,08,30,40,00,01,00,82,20,18,00,00,00,00,35,16,00,E4,00,FC, ,Phoenix Down, ,Flame Scroll,687f8b828dffffffffff,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,petrify,,,float,poison,zombie,darkness,aging,,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,poison,,,,,,,,,,,fire,water,,,,,,ice,
54,36,Bomb,monster,D006C0,D050D8,E0026C,Bomb,Bomb_54,15,29,05,00,00,00,05,00,439,50,230,162,21,0F,1D,05,00,00,00,05,00,B8,01,32,00,E6,00,A2,00,00,00,30,00,00,00,00,00,00,00,00,00,00,00,36,15,00,E0,E0,00, ,Potion,Potion, ,6188867bffffffffffff,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
55,37,TwinLizard,monster,D006E0,D050DC,E00276,TwinLizard,TwinLizard_55,15,29,05,00,20,00,05,00,698,0,259,165,21,0F,1D,05,00,14,00,05,00,BC,02,00,00,04,01,A5,00,00,00,10,00,00,00,00,02,00,00,00,00,00,00,37,15,00,00,E0,00, , ,Potion, ,739082876b82937a8b7d,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,ice,
56,38,BioSoldier,monster,D00700,D050E0,E00280,BioSoldier,BioSoldier_56,15,30,06,10,00,00,05,00,538,499,319,168,18,0F,1E,06,0A,00,00,05,00,1C,02,F4,01,40,01,A8,00,0E,08,24,00,00,08,00,00,80,00,00,00,00,00,38,12,24,21,E8,00,War Hammer,Battle Axe,Antidote, ,6182887288857d827e8b,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,petrify,,mini,float,,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,poison,,,,,,,,poison,,,,,,,,,,,
57,39,Crescent,monster,D00720,D050E4,E0028A,Crescent,Crescent_57,20,30,06,00,00,00,05,00,578,0,299,171,22,14,1E,06,00,00,00,05,00,44,02,00,00,2C,01,AB,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,39,16,00,65,69,00, ,Silver Bow,DoomCut, ,628b7e8c7c7e878dffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
58,3A,BlackFlame,monster,D00740,D050E8,E00294,BlackFlame,BlackFlame_58,20,28,06,50,00,00,25,00,220,100,289,174,22,14,1C,06,32,00,00,19,00,DC,00,64,00,22,01,AE,00,00,00,70,40,00,78,20,80,00,00,00,00,00,00,3A,16,F4,00,F4,00,Speed Drink, ,Speed Drink, ,61857a7c8465857a867e,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,,float,poison,zombie,darkness,aging,,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,wind,earth,holy,poison,,,,water,,,,,,,
59,3B,StoneGolem,monster,D00760,D050EC,E0029E,StoneGolem,StoneGolem_59,20,32,06,00,20,00,50,00,997,0,548,177,22,14,20,06,00,14,00,32,00,E8,03,00,00,26,02,B1,00,00,28,FE,80,00,00,00,04,20,00,00,00,40,00,3B,16,00,EC,E1,00, ,Soft,HiPotion, ,728d88877e6688857e86,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,darkness,,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,poison,,,,,,,,,,,,,,,,,lightning,,
60,3C,MiniDragon,monster,D00780,D050F0,E002A8,MiniDragon,MiniDragon_60,20,30,06,30,30,50,20,00,997,100,897,180,22,14,1E,06,1E,1E,32,14,00,E8,03,64,00,84,03,B4,00,00,00,DF,FF,10,00,00,00,10,00,00,00,00,00,3C,16,EA,00,00,00,DragonFang, , , ,6c828782638b7a808887,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,toad,,,,,,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
61,3D,Prototype,monster,D007A0,D050F4,E002B2,Prototype,Prototype_61,20,33,06,00,100,10,100,00,4981,997,1993,0,23,14,21,06,00,64,0A,64,00,88,13,E8,03,D0,07,00,00,00,00,B4,F0,10,00,00,00,20,00,00,00,00,00,3D,17,00,E2,00,EB, ,Ether, ,DarkMatter,6f8b888d888d92897eff,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,,zombie,darkness,,,,,berserk,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
62,3E,D.Chimera,monster,D007C0,D050F8,E002BC,DChimera,DChimera_62,40,50,10,00,20,00,20,00,997,150,997,186,23,28,32,0A,00,14,00,14,00,E8,03,96,00,E8,03,BA,00,00,00,FF,FF,10,80,00,00,24,00,00,00,00,00,3E,17,1A,00,E4,00,Trident, ,Phoenix Down, ,63a3628182867e8b7aff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,water,,,,,,,,,,,,,,,
63,3F,Sand Porky,monster,D007E0,D050FC,E002C6,Sand_Porky,Sand_Porky_63,20,33,05,00,05,00,05,00,419,0,259,189,23,14,21,05,00,05,00,05,00,A4,01,00,00,04,01,BD,00,00,00,30,00,00,00,00,80,40,00,00,00,00,00,3F,17,00,E0,E0,00, ,Potion,Potion, ,727a877d966f888b8492,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,water,,,,,,,
64,40,Sand Killer,monster,D00800,D05100,E002D0,Sand_Killer,Sand_Killer_64,20,34,06,00,00,00,05,00,618,0,299,192,23,14,22,06,00,00,00,05,00,6C,02,00,00,2C,01,C0,00,00,00,10,00,00,00,00,80,41,00,00,00,00,00,40,17,00,00,E8,00, , ,Antidote, ,727a877d966a82987e8b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,water,,,,,,,
65,41,Sand Bear,monster,D00820,D05104,E002DA,Sand_Bear,Sand_Bear_65,35,36,08,00,10,00,10,10,997,0,359,195,24,23,24,08,00,0A,00,0A,0A,E8,03,00,00,68,01,C3,00,00,00,10,00,00,00,00,80,44,00,00,00,00,00,41,18,17,00,00,E8,Javelin, , ,Antidote,727a877d96617e7a8bff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,water,,,,,,,
66,42,Ra Mage,monster,D00840,D05108,E002E4,Ra_Mage,Ra_Mage_66,25,25,05,00,00,00,00,00,758,200,369,198,19,19,19,05,00,00,00,00,00,F8,02,C8,00,72,01,C6,00,00,00,20,00,00,00,00,00,80,00,00,00,00,00,42,13,00,AA,E3,00, ,Bard's Surplice,Elixir, ,717a966c7a807effffff,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
